16:32:52,38500,38600,38700,38800,38900,39000,39100,39200,39300,39400,39500,39600,39700,39800,39900,40000,40100,40200,40300,40400,40500
,-515,-125,142,47,227,1457,2844,5463,8265,30017,73605,38459,14883,-18349,-252,12280,14434,27757,21137,30374,19666
,5823,10947,9463,17254,9606,12707,2492,10461,27797,26294,12454,-6858,-22224,-22369,-16190,-16083,-2000,-1211,-578,-147,-616
16:32:56,38500,38600,38700,38800,38900,39000,39100,39200,39300,39400,39500,39600,39700,39800,39900,40000,40100,40200,40300,40400,40500
,-515,-125,142,47,227,1457,2844,5463,8265,30017,73605,38459,14883,-18349,-252,12280,14434,27757,21137,30374,19666
,5823,10947,9463,17254,9606,12707,2492,10461,27797,26294,12454,-6858,-22224,-22369,-16190,-16083,-2000,-1211,-578,-147,-616
16:33:26,38500,38600,38700,38800,38900,39000,39100,39200,39300,39400,39500,39600,39700,39800,39900,40000,40100,40200,40300,40400,40500
,-515,-125,142,47,227,1457,2844,5463,8265,30017,73605,38459,14883,-18349,-252,12280,14434,27757,21137,30374,19666
,5823,10947,9463,17254,9606,12707,2492,10461,27797,26294,12454,-6858,-22224,-22369,-16190,-16083,-2000,-1211,-578,-147,-616
16:33:27,38500,38600,38700,38800,38900,39000,39100,39200,39300,39400,39500,39600,39700,39800,39900,40000,40100,40200,40300,40400,40500
,-515,-125,142,47,227,1457,2844,5463,8265,30017,73605,38459,14883,-18349,-252,12280,14434,27757,21137,30374,19666
,5823,10947,9463,17254,9606,12707,2492,10461,27797,26294,12454,-6858,-22224,-22369,-16190,-16083,-2000,-1211,-578,-147,-616
16:33:43,38500,38600,38700,38800,38900,39000,39100,39200,39300,39400,39500,39600,39700,39800,39900,40000,40100,40200,40300,40400,40500
,-515,-125,142,47,227,1457,2844,5463,8265,30017,73605,38459,14883,-18349,-252,12280,14434,27757,21137,30374,19666
,5823,10947,9463,17254,9606,12707,2492,10461,27797,26294,12454,-6858,-22224,-22369,-16190,-16083,-2000,-1211,-578,-147,-616
16:33:47,38500,38600,38700,38800,38900,39000,39100,39200,39300,39400,39500,39600,39700,39800,39900,40000,40100,40200,40300,40400,40500
,-515,-125,142,47,227,1457,2844,5463,8265,30017,73605,38459,14883,-18349,-252,12280,14434,27757,21137,30374,19666
,5823,10947,9463,17254,9606,12707,2492,10461,27797,26294,12454,-6858,-22224,-22369,-16190,-16083,-2000,-1211,-578,-147,-616
16:33:51,38500,38600,38700,38800,38900,39000,39100,39200,39300,39400,39500,39600,39700,39800,39900,40000,40100,40200,40300,40400,40500
,-515,-125,142,47,227,1457,2844,5463,8265,30017,73605,38459,14883,-18349,-252,12280,14434,27757,21137,30374,19666
,5823,10947,9463,17254,9606,12707,2492,10461,27797,26294,12454,-6858,-22224,-22369,-16190,-16083,-2000,-1211,-578,-147,-616
16:33:52,38500,38600,38700,38800,38900,39000,39100,39200,39300,39400,39500,39600,39700,39800,39900,40000,40100,40200,40300,40400,40500
,-515,-125,142,47,227,1457,2844,5463,8265,30017,73605,38459,14883,-18349,-252,12280,14434,27757,21137,30374,19666
,5823,10947,9463,17254,9606,12707,2492,10461,27797,26294,12454,-6858,-22224,-22369,-16190,-16083,-2000,-1211,-578,-147,-616
16:33:56,38500,38600,38700,38800,38900,39000,39100,39200,39300,39400,39500,39600,39700,39800,39900,40000,40100,40200,40300,40400,40500
,-515,-125,142,47,227,1457,2844,5463,8265,30017,73605,38459,14883,-18349,-252,12280,14434,27757,21137,30374,19666
,5823,10947,9463,17254,9606,12707,2492,10461,27797,26294,12454,-6858,-22224,-22369,-16190,-16083,-2000,-1211,-578,-147,-616
16:33:57,38500,38600,38700,38800,38900,39000,39100,39200,39300,39400,39500,39600,39700,39800,39900,40000,40100,40200,40300,40400,40500
,-515,-125,142,47,227,1457,2844,5463,8265,30017,73605,38459,14883,-18349,-252,12280,14434,27757,21137,30374,19666
,5823,10947,9463,17254,9606,12707,2492,10461,27797,26294,12454,-6858,-22224,-22369,-16190,-16083,-2000,-1211,-578,-147,-616
16:34:13,38500,38600,38700,38800,38900,39000,39100,39200,39300,39400,39500,39600,39700,39800,39900,40000,40100,40200,40300,40400,40500
,-515,-125,142,47,227,1457,2844,5463,8265,30017,73605,38459,14883,-18349,-252,12280,14434,27757,21137,30374,19666
,5823,10947,9463,17254,9606,12707,2492,10461,27797,26294,12454,-6858,-22224,-22369,-16190,-16083,-2000,-1211,-578,-147,-616
16:34:17,38500,38600,38700,38800,38900,39000,39100,39200,39300,39400,39500,39600,39700,39800,39900,40000,40100,40200,40300,40400,40500
,-515,-125,142,47,227,1457,2844,5463,8265,30017,73605,38459,14883,-18349,-252,12280,14434,27757,21137,30374,19666
,5823,10947,9463,17254,9606,12707,2492,10461,27797,26294,12454,-6858,-22224,-22369,-16190,-16083,-2000,-1211,-578,-147,-616
16:34:21,38500,38600,38700,38800,38900,39000,39100,39200,39300,39400,39500,39600,39700,39800,39900,40000,40100,40200,40300,40400,40500
,-515,-125,142,47,227,1457,2844,5463,8265,30017,73605,38459,14883,-18349,-252,12280,14434,27757,21137,30374,19666
,5823,10947,9463,17254,9606,12707,2492,10461,27797,26294,12454,-6858,-22224,-22369,-16190,-16083,-2000,-1211,-578,-147,-616
16:34:22,38500,38600,38700,38800,38900,39000,39100,39200,39300,39400,39500,39600,39700,39800,39900,40000,40100,40200,40300,40400,40500
,-515,-125,142,47,227,1457,2844,5463,8265,30017,73605,38459,14883,-18349,-252,12280,14434,27757,21137,30374,19666
,5823,10947,9463,17254,9606,12707,2492,10461,27797,26294,12454,-6858,-22224,-22369,-16190,-16083,-2000,-1211,-578,-147,-616
16:34:26,38500,38600,38700,38800,38900,39000,39100,39200,39300,39400,39500,39600,39700,39800,39900,40000,40100,40200,40300,40400,40500
,-515,-125,142,47,227,1457,2844,5463,8265,30017,73605,38459,14883,-18349,-252,12280,14434,27757,21137,30374,19666
,5823,10947,9463,17254,9606,12707,2492,10461,27797,26294,12454,-6858,-22224,-22369,-16190,-16083,-2000,-1211,-578,-147,-616
16:34:27,38500,38600,38700,38800,38900,39000,39100,39200,39300,39400,39500,39600,39700,39800,39900,40000,40100,40200,40300,40400,40500
,-515,-125,142,47,227,1457,2844,5463,8265,30017,73605,38459,14883,-18349,-252,12280,14434,27757,21137,30374,19666
,5823,10947,9463,17254,9606,12707,2492,10461,27797,26294,12454,-6858,-22224,-22369,-16190,-16083,-2000,-1211,-578,-147,-616
16:34:43,38500,38600,38700,38800,38900,39000,39100,39200,39300,39400,39500,39600,39700,39800,39900,40000,40100,40200,40300,40400,40500
,-515,-125,142,47,227,1457,2844,5463,8265,30017,73605,38459,14883,-18349,-252,12280,14434,27757,21137,30374,19666
,5823,10947,9463,17254,9606,12707,2492,10461,27797,26294,12454,-6858,-22224,-22369,-16190,-16083,-2000,-1211,-578,-147,-616
16:34:52,38500,38600,38700,38800,38900,39000,39100,39200,39300,39400,39500,39600,39700,39800,39900,40000,40100,40200,40300,40400,40500
,-515,-125,142,47,227,1457,2844,5463,8265,30017,73605,38459,14883,-18349,-252,12280,14434,27757,21137,30374,19666
,5823,10947,9463,17254,9606,12707,2492,10461,27797,26294,12454,-6858,-22224,-22369,-16190,-16083,-2000,-1211,-578,-147,-616
16:34:52,38500,38600,38700,38800,38900,39000,39100,39200,39300,39400,39500,39600,39700,39800,39900,40000,40100,40200,40300,40400,40500
,-515,-125,142,47,227,1457,2844,5463,8265,30017,73605,38459,14883,-18349,-252,12280,14434,27757,21137,30374,19666
,5823,10947,9463,17254,9606,12707,2492,10461,27797,26294,12454,-6858,-22224,-22369,-16190,-16083,-2000,-1211,-578,-147,-616
16:34:57,38500,38600,38700,38800,38900,39000,39100,39200,39300,39400,39500,39600,39700,39800,39900,40000,40100,40200,40300,40400,40500
,-515,-125,142,47,227,1457,2844,5463,8265,30017,73605,38459,14883,-18349,-252,12280,14434,27757,21137,30374,19666
,5823,10947,9463,17254,9606,12707,2492,10461,27797,26294,12454,-6858,-22224,-22369,-16190,-16083,-2000,-1211,-578,-147,-616
16:34:58,38500,38600,38700,38800,38900,39000,39100,39200,39300,39400,39500,39600,39700,39800,39900,40000,40100,40200,40300,40400,40500
,-515,-125,142,47,227,1457,2844,5463,8265,30017,73605,38459,14883,-18349,-252,12280,14434,27757,21137,30374,19666
,5823,10947,9463,17254,9606,12707,2492,10461,27797,26294,12454,-6858,-22224,-22369,-16190,-16083,-2000,-1211,-578,-147,-616
16:35:14,38500,38600,38700,38800,38900,39000,39100,39200,39300,39400,39500,39600,39700,39800,39900,40000,40100,40200,40300,40400,40500
,-515,-125,142,47,227,1457,2844,5463,8265,30017,73605,38459,14883,-18349,-252,12280,14434,27757,21137,30374,19666
,5823,10947,9463,17254,9606,12707,2492,10461,27797,26294,12454,-6858,-22224,-22369,-16190,-16083,-2000,-1211,-578,-147,-616
16:35:18,38500,38600,38700,38800,38900,39000,39100,39200,39300,39400,39500,39600,39700,39800,39900,40000,40100,40200,40300,40400,40500
,-515,-125,142,47,227,1457,2844,5463,8265,30017,73605,38459,14883,-18349,-252,12280,14434,27757,21137,30374,19666
,5823,10947,9463,17254,9606,12707,2492,10461,27797,26294,12454,-6858,-22224,-22369,-16190,-16083,-2000,-1211,-578,-147,-616
16:35:22,38500,38600,38700,38800,38900,39000,39100,39200,39300,39400,39500,39600,39700,39800,39900,40000,40100,40200,40300,40400,40500
,-515,-125,142,47,227,1457,2844,5463,8265,30017,73605,38459,14883,-18349,-252,12280,14434,27757,21137,30374,19666
,5823,10947,9463,17254,9606,12707,2492,10461,27797,26294,12454,-6858,-22224,-22369,-16190,-16083,-2000,-1211,-578,-147,-616
16:35:23,38500,38600,38700,38800,38900,39000,39100,39200,39300,39400,39500,39600,39700,39800,39900,40000,40100,40200,40300,40400,40500
,-515,-125,142,47,227,1457,2844,5463,8265,30017,73605,38459,14883,-18349,-252,12280,14434,27757,21137,30374,19666
,5823,10947,9463,17254,9606,12707,2492,10461,27797,26294,12454,-6858,-22224,-22369,-16190,-16083,-2000,-1211,-578,-147,-616
16:35:27,38500,38600,38700,38800,38900,39000,39100,39200,39300,39400,39500,39600,39700,39800,39900,40000,40100,40200,40300,40400,40500
,-515,-125,142,47,227,1457,2844,5463,8265,30017,73605,38459,14883,-18349,-252,12280,14434,27757,21137,30374,19666
,5823,10947,9463,17254,9606,12707,2492,10461,27797,26294,12454,-6858,-22224,-22369,-16190,-16083,-2000,-1211,-578,-147,-616
16:35:28,38500,38600,38700,38800,38900,39000,39100,39200,39300,39400,39500,39600,39700,39800,39900,40000,40100,40200,40300,40400,40500
,-515,-125,142,47,227,1457,2844,5463,8265,30017,73605,38459,14883,-18349,-252,12280,14434,27757,21137,30374,19666
,5823,10947,9463,17254,9606,12707,2492,10461,27797,26294,12454,-6858,-22224,-22369,-16190,-16083,-2000,-1211,-578,-147,-616
16:35:44,38500,38600,38700,38800,38900,39000,39100,39200,39300,39400,39500,39600,39700,39800,39900,40000,40100,40200,40300,40400,40500
,-515,-125,142,47,227,1457,2844,5463,8265,30017,73605,38459,14883,-18349,-252,12280,14434,27757,21137,30374,19666
,5823,10947,9463,17254,9606,12707,2492,10461,27797,26294,12454,-6858,-22224,-22369,-16190,-16083,-2000,-1211,-578,-147,-616
16:35:48,38500,38600,38700,38800,38900,39000,39100,39200,39300,39400,39500,39600,39700,39800,39900,40000,40100,40200,40300,40400,40500
,-515,-125,142,47,227,1457,2844,5463,8265,30017,73605,38459,14883,-18349,-252,12280,14434,27757,21137,30374,19666
,5823,10947,9463,17254,9606,12707,2492,10461,27797,26294,12454,-6858,-22224,-22369,-16190,-16083,-2000,-1211,-578,-147,-616
16:35:52,38500,38600,38700,38800,38900,39000,39100,39200,39300,39400,39500,39600,39700,39800,39900,40000,40100,40200,40300,40400,40500
,-515,-125,142,47,227,1457,2844,5463,8265,30017,73605,38459,14883,-18349,-252,12280,14434,27757,21137,30374,19666
,5823,10947,9463,17254,9606,12707,2492,10461,27797,26294,12454,-6858,-22224,-22369,-16190,-16083,-2000,-1211,-578,-147,-616
16:35:53,38500,38600,38700,38800,38900,39000,39100,39200,39300,39400,39500,39600,39700,39800,39900,40000,40100,40200,40300,40400,40500
,-515,-125,142,47,227,1457,2844,5463,8265,30017,73605,38459,14883,-18349,-252,12280,14434,27757,21137,30374,19666
,5823,10947,9463,17254,9606,12707,2492,10461,27797,26294,12454,-6858,-22224,-22369,-16190,-16083,-2000,-1211,-578,-147,-616
16:35:58,38500,38600,38700,38800,38900,39000,39100,39200,39300,39400,39500,39600,39700,39800,39900,40000,40100,40200,40300,40400,40500
,-515,-125,142,47,227,1457,2844,5463,8265,30017,73605,38459,14883,-18349,-252,12280,14434,27757,21137,30374,19666
,5823,10947,9463,17254,9606,12707,2492,10461,27797,26294,12454,-6858,-22224,-22369,-16190,-16083,-2000,-1211,-578,-147,-616
16:35:58,38500,38600,38700,38800,38900,39000,39100,39200,39300,39400,39500,39600,39700,39800,39900,40000,40100,40200,40300,40400,40500
,-515,-125,142,47,227,1457,2844,5463,8265,30017,73605,38459,14883,-18349,-252,12280,14434,27757,21137,30374,19666
,5823,10947,9463,17254,9606,12707,2492,10461,27797,26294,12454,-6858,-22224,-22369,-16190,-16083,-2000,-1211,-578,-147,-616
16:36:14,38500,38600,38700,38800,38900,39000,39100,39200,39300,39400,39500,39600,39700,39800,39900,40000,40100,40200,40300,40400,40500
,-515,-125,142,47,227,1457,2844,5463,8265,30017,73605,38459,14883,-18349,-252,12280,14434,27757,21137,30374,19666
,5823,10947,9463,17254,9606,12707,2492,10461,27797,26294,12454,-6858,-22224,-22369,-16190,-16083,-2000,-1211,-578,-147,-616
16:36:18,38500,38600,38700,38800,38900,39000,39100,39200,39300,39400,39500,39600,39700,39800,39900,40000,40100,40200,40300,40400,40500
,-515,-125,142,47,227,1457,2844,5463,8265,30017,73605,38459,14883,-18349,-252,12280,14434,27757,21137,30374,19666
,5823,10947,9463,17254,9606,12707,2492,10461,27797,26294,12454,-6858,-22224,-22369,-16190,-16083,-2000,-1211,-578,-147,-616
16:36:22,38500,38600,38700,38800,38900,39000,39100,39200,39300,39400,39500,39600,39700,39800,39900,40000,40100,40200,40300,40400,40500
,-515,-125,142,47,227,1457,2844,5463,8265,30017,73605,38459,14883,-18349,-252,12280,14434,27757,21137,30374,19666
,5823,10947,9463,17254,9606,12707,2492,10461,27797,26294,12454,-6858,-22224,-22369,-16190,-16083,-2000,-1211,-578,-147,-616
16:36:23,38500,38600,38700,38800,38900,39000,39100,39200,39300,39400,39500,39600,39700,39800,39900,40000,40100,40200,40300,40400,40500
,-515,-125,142,47,227,1457,2844,5463,8265,30017,73605,38459,14883,-18349,-252,12280,14434,27757,21137,30374,19666
,5823,10947,9463,17254,9606,12707,2492,10461,27797,26294,12454,-6858,-22224,-22369,-16190,-16083,-2000,-1211,-578,-147,-616
16:36:28,38500,38600,38700,38800,38900,39000,39100,39200,39300,39400,39500,39600,39700,39800,39900,40000,40100,40200,40300,40400,40500
,-515,-125,142,47,227,1457,2844,5463,8265,30017,73605,38459,14883,-18349,-252,12280,14434,27757,21137,30374,19666
,5823,10947,9463,17254,9606,12707,2492,10461,27797,26294,12454,-6858,-22224,-22369,-16190,-16083,-2000,-1211,-578,-147,-616
16:36:28,38500,38600,38700,38800,38900,39000,39100,39200,39300,39400,39500,39600,39700,39800,39900,40000,40100,40200,40300,40400,40500
,-515,-125,142,47,227,1457,2844,5463,8265,30017,73605,38459,14883,-18349,-252,12280,14434,27757,21137,30374,19666
,5823,10947,9463,17254,9606,12707,2492,10461,27797,26294,12454,-6858,-22224,-22369,-16190,-16083,-2000,-1211,-578,-147,-616
16:36:45,38500,38600,38700,38800,38900,39000,39100,39200,39300,39400,39500,39600,39700,39800,39900,40000,40100,40200,40300,40400,40500
,-515,-125,142,47,227,1457,2844,5463,8265,30017,73605,38459,14883,-18349,-252,12280,14434,27757,21137,30374,19666
,5823,10947,9463,17254,9606,12707,2492,10461,27797,26294,12454,-6858,-22224,-22369,-16190,-16083,-2000,-1211,-578,-147,-616
16:36:49,38500,38600,38700,38800,38900,39000,39100,39200,39300,39400,39500,39600,39700,39800,39900,40000,40100,40200,40300,40400,40500
,-515,-125,142,47,227,1457,2844,5463,8265,30017,73605,38459,14883,-18349,-252,12280,14434,27757,21137,30374,19666
,5823,10947,9463,17254,9606,12707,2492,10461,27797,26294,12454,-6858,-22224,-22369,-16190,-16083,-2000,-1211,-578,-147,-616
16:36:52,38500,38600,38700,38800,38900,39000,39100,39200,39300,39400,39500,39600,39700,39800,39900,40000,40100,40200,40300,40400,40500
,-515,-125,142,47,227,1457,2844,5463,8265,30017,73605,38459,14883,-18349,-252,12280,14434,27757,21137,30374,19666
,5823,10947,9463,17254,9606,12707,2492,10461,27797,26294,12454,-6858,-22224,-22369,-16190,-16083,-2000,-1211,-578,-147,-616
16:36:53,38500,38600,38700,38800,38900,39000,39100,39200,39300,39400,39500,39600,39700,39800,39900,40000,40100,40200,40300,40400,40500
,-515,-125,142,47,227,1457,2844,5463,8265,30017,73605,38459,14883,-18349,-252,12280,14434,27757,21137,30374,19666
,5823,10947,9463,17254,9606,12707,2492,10461,27797,26294,12454,-6858,-22224,-22369,-16190,-16083,-2000,-1211,-578,-147,-616
16:36:58,38500,38600,38700,38800,38900,39000,39100,39200,39300,39400,39500,39600,39700,39800,39900,40000,40100,40200,40300,40400,40500
,-515,-125,142,47,227,1457,2844,5463,8265,30017,73605,38459,14883,-18349,-252,12280,14434,27757,21137,30374,19666
,5823,10947,9463,17254,9606,12707,2492,10461,27797,26294,12454,-6858,-22224,-22369,-16190,-16083,-2000,-1211,-578,-147,-616
16:36:59,38500,38600,38700,38800,38900,39000,39100,39200,39300,39400,39500,39600,39700,39800,39900,40000,40100,40200,40300,40400,40500
,-515,-125,142,47,227,1457,2844,5463,8265,30017,73605,38459,14883,-18349,-252,12280,14434,27757,21137,30374,19666
,5823,10947,9463,17254,9606,12707,2492,10461,27797,26294,12454,-6858,-22224,-22369,-16190,-16083,-2000,-1211,-578,-147,-616
16:37:15,38500,38600,38700,38800,38900,39000,39100,39200,39300,39400,39500,39600,39700,39800,39900,40000,40100,40200,40300,40400,40500
,-515,-125,142,47,227,1457,2844,5463,8265,30017,73605,38459,14883,-18349,-252,12280,14434,27757,21137,30374,19666
,5823,10947,9463,17254,9606,12707,2492,10461,27797,26294,12454,-6858,-22224,-22369,-16190,-16083,-2000,-1211,-578,-147,-616
16:37:19,38500,38600,38700,38800,38900,39000,39100,39200,39300,39400,39500,39600,39700,39800,39900,40000,40100,40200,40300,40400,40500
,-515,-125,142,47,227,1457,2844,5463,8265,30017,73605,38459,14883,-18349,-252,12280,14434,27757,21137,30374,19666
,5823,10947,9463,17254,9606,12707,2492,10461,27797,26294,12454,-6858,-22224,-22369,-16190,-16083,-2000,-1211,-578,-147,-616
16:37:23,38500,38600,38700,38800,38900,39000,39100,39200,39300,39400,39500,39600,39700,39800,39900,40000,40100,40200,40300,40400,40500
,-515,-125,142,47,227,1457,2844,5463,8265,30017,73605,38459,14883,-18349,-252,12280,14434,27757,21137,30374,19666
,5823,10947,9463,17254,9606,12707,2492,10461,27797,26294,12454,-6858,-22224,-22369,-16190,-16083,-2000,-1211,-578,-147,-616
16:37:24,38500,38600,38700,38800,38900,39000,39100,39200,39300,39400,39500,39600,39700,39800,39900,40000,40100,40200,40300,40400,40500
,-515,-125,142,47,227,1457,2844,5463,8265,30017,73605,38459,14883,-18349,-252,12280,14434,27757,21137,30374,19666
,5823,10947,9463,17254,9606,12707,2492,10461,27797,26294,12454,-6858,-22224,-22369,-16190,-16083,-2000,-1211,-578,-147,-616
16:37:28,38500,38600,38700,38800,38900,39000,39100,39200,39300,39400,39500,39600,39700,39800,39900,40000,40100,40200,40300,40400,40500
,-515,-125,142,47,227,1457,2844,5463,8265,30017,73605,38459,14883,-18349,-252,12280,14434,27757,21137,30374,19666
,5823,10947,9463,17254,9606,12707,2492,10461,27797,26294,12454,-6858,-22224,-22369,-16190,-16083,-2000,-1211,-578,-147,-616
16:37:29,38500,38600,38700,38800,38900,39000,39100,39200,39300,39400,39500,39600,39700,39800,39900,40000,40100,40200,40300,40400,40500
,-515,-125,142,47,227,1457,2844,5463,8265,30017,73605,38459,14883,-18349,-252,12280,14434,27757,21137,30374,19666
,5823,10947,9463,17254,9606,12707,2492,10461,27797,26294,12454,-6858,-22224,-22369,-16190,-16083,-2000,-1211,-578,-147,-616
16:37:45,38500,38600,38700,38800,38900,39000,39100,39200,39300,39400,39500,39600,39700,39800,39900,40000,40100,40200,40300,40400,40500
,-515,-125,142,47,227,1457,2844,5463,8265,30017,73605,38459,14883,-18349,-252,12280,14434,27757,21137,30374,19666
,5823,10947,9463,17254,9606,12707,2492,10461,27797,26294,12454,-6858,-22224,-22369,-16190,-16083,-2000,-1211,-578,-147,-616
16:37:49,38500,38600,38700,38800,38900,39000,39100,39200,39300,39400,39500,39600,39700,39800,39900,40000,40100,40200,40300,40400,40500
,-515,-125,142,47,227,1457,2844,5463,8265,30017,73605,38459,14883,-18349,-252,12280,14434,27757,21137,30374,19666
,5823,10947,9463,17254,9606,12707,2492,10461,27797,26294,12454,-6858,-22224,-22369,-16190,-16083,-2000,-1211,-578,-147,-616
16:37:53,38500,38600,38700,38800,38900,39000,39100,39200,39300,39400,39500,39600,39700,39800,39900,40000,40100,40200,40300,40400,40500
,-515,-125,142,47,227,1457,2844,5463,8265,30017,73605,38459,14883,-18349,-252,12280,14434,27757,21137,30374,19666
,5823,10947,9463,17254,9606,12707,2492,10461,27797,26294,12454,-6858,-22224,-22369,-16190,-16083,-2000,-1211,-578,-147,-616
16:37:54,38500,38600,38700,38800,38900,39000,39100,39200,39300,39400,39500,39600,39700,39800,39900,40000,40100,40200,40300,40400,40500
,-515,-125,142,47,227,1457,2844,5463,8265,30017,73605,38459,14883,-18349,-252,12280,14434,27757,21137,30374,19666
,5823,10947,9463,17254,9606,12707,2492,10461,27797,26294,12454,-6858,-22224,-22369,-16190,-16083,-2000,-1211,-578,-147,-616
16:37:58,38500,38600,38700,38800,38900,39000,39100,39200,39300,39400,39500,39600,39700,39800,39900,40000,40100,40200,40300,40400,40500
,-515,-125,142,47,227,1457,2844,5463,8265,30017,73605,38459,14883,-18349,-252,12280,14434,27757,21137,30374,19666
,5823,10947,9463,17254,9606,12707,2492,10461,27797,26294,12454,-6858,-22224,-22369,-16190,-16083,-2000,-1211,-578,-147,-616
16:37:59,38500,38600,38700,38800,38900,39000,39100,39200,39300,39400,39500,39600,39700,39800,39900,40000,40100,40200,40300,40400,40500
